iter	RMSE
3220	1.315952088
3221	1.315866433
3222	1.315792976
3223	1.315725533
3224	1.31572371
3225	1.315671922
3226	1.315664628
3227	1.315557938
3228	1.315540082
3229	1.315239038
3230	1.315156452
3231	1.315105837
3232	1.315077119
3233	1.315048056
3234	1.314972358
3235	1.314918677
3236	1.314908551
3237	1.314859171
3238	1.314593071
3239	1.314579294
3240	1.314525849
3241	1.31431942
3242	1.31429258
3243	1.314278969
3244	1.314093993
3245	1.314064724
3246	1.313997019
3247	1.313728629
3248	1.313720635
3249	1.31359781
3250	1.313421568
3251	1.313222842
3252	1.313141093
3253	1.313086509
3254	1.31304577
3255	1.313043969
3256	1.313021457
3257	1.312994745
3258	1.312655372
3259	1.31265163
3260	1.312578252
3261	1.312574444
3262	1.312537187
3263	1.312436778
3264	1.312414172
3265	1.312410584
3266	1.31239566
3267	1.312376635
3268	1.312352545
3269	1.312079222
3270	1.312013754
3271	1.31197425
3272	1.311970414
3273	1.311898434
3274	1.311862083
3275	1.3118584
3276	1.311790806
3277	1.311755977
3278	1.311326168
3279	1.311309389
3280	1.311308057
3281	1.311129936
3282	1.311007762
3283	1.310964316
3284	1.310932044
3285	1.310865921
3286	1.310862381
3287	1.310583241
3288	1.310398056
3289	1.310343742
3290	1.310338051
3291	1.310108016
3292	1.309895383
3293	1.309806338
3294	1.309662198
3295	1.309613015
3296	1.309551282
3297	1.309325697
3298	1.309303674
3299	1.309275259
3300	1.309271784
3301	1.309248633
3302	1.309123791
3303	1.309116522
3304	1.309078648
3305	1.309005938
3306	1.308752803
3307	1.30867839
3308	1.30867474
3309	1.308596765
3310	1.30853894
3311	1.308530598
3312	1.308484423
3313	1.308457783
3314	1.308095947
3315	1.308006511
3316	1.307970838
3317	1.307967349
3318	1.307963828
3319	1.307935031
3320	1.307924734
3321	1.307820848
3322	1.307814711
3323	1.307810069
3324	1.307808508
3325	1.307805235
3326	1.307693886
3327	1.30767759
3328	1.307616684
3329	1.307458664
3330	1.30714627
3331	1.307101913
3332	1.307049246
3333	1.306630342
3334	1.306589379
3335	1.306512742
3336	1.306418815
3337	1.30639289
3338	1.306205645
3339	1.306135549
3340	1.305634228
3341	1.305555169
3342	1.305553642
3343	1.305537583
3344	1.305330481
3345	1.305231839
3346	1.305225129
3347	1.305158419
3348	1.305015044
3349	1.305013618
3350	1.304973609
3351	1.30469283
3352	1.30463374
3353	1.30437755
3354	1.304374558
3355	1.304309351
3356	1.304213933
3357	1.304074328
3358	1.30404327
3359	1.303942708
3360	1.303940489
3361	1.303937265
3362	1.303646207
3363	1.303457427
3364	1.303381848
3365	1.303375317
3366	1.303171583
3367	1.302682648
3368	1.302638523
3369	1.30251349
3370	1.302393455
3371	1.301879623
3372	1.30186391
3373	1.301848102
3374	1.301826262
3375	1.301742216
3376	1.301666168
3377	1.301272582
3378	1.300962863
3379	1.300762508
3380	1.300660012
3381	1.300550065
3382	1.30014309
3383	1.300056473
3384	1.299840431
3385	1.299693071
3386	1.299629674
3387	1.299488524
3388	1.299433181
3389	1.29941429
3390	1.299342411
3391	1.299203179
3392	1.299129262
3393	1.29888856
3394	1.298819579
3395	1.298774733
3396	1.2986933
3397	1.298548925
3398	1.298332959
3399	1.29829164
3400	1.298189599
3401	1.298185532
3402	1.298179472
3403	1.298131352
3404	1.298066557
3405	1.298000208
3406	1.297900991
3407	1.297881471
3408	1.297753485
3409	1.297693991
3410	1.297634675
3411	1.297479553
3412	1.297454832
3413	1.297400524
3414	1.2973179
3415	1.297234484
3416	1.297216301
3417	1.297198816
3418	1.297032244
3419	1.296954164
3420	1.29690083
3421	1.296691696
3422	1.296677423
3423	1.296667231
3424	1.296640608
3425	1.296580388
3426	1.296520658
3427	1.296431033
3428	1.296411688
3429	1.296263891
3430	1.296185809
3431	1.296117797
3432	1.295966146
3433	1.29588559
3434	1.295792845
3435	1.295775621
3436	1.295712027
3437	1.295666411
3438	1.29560897
3439	1.295597038
3440	1.295570438
3441	1.295500477
3442	1.29546041
3443	1.295371478
3444	1.295365124
3445	1.295308206
3446	1.295264041
3447	1.295211512
3448	1.295132145
3449	1.29505282
3450	1.295019143
3451	1.29459209
3452	1.294510036
3453	1.29431587
3454	1.29431273
3455	1.294185555
3456	1.29413233
3457	1.294025332
3458	1.294010761
3459	1.294007839
3460	1.293885778
3461	1.293882703
3462	1.293808087
3463	1.293801369
3464	1.293761745
3465	1.293641933
3466	1.29359721
3467	1.29354071
3468	1.293416631
3469	1.29333792
3470	1.293284427
3471	1.29326343
3472	1.293141079
3473	1.292849599
3474	1.292768328
3475	1.292758574
3476	1.292727473
3477	1.292698217
3478	1.292661765
3479	1.292460162
3480	1.292415777
3481	1.292361291
3482	1.292296322
3483	1.292131401
3484	1.292065269
3485	1.291962673
3486	1.2918903
3487	1.29180415
3488	1.291735374
3489	1.29165708
3490	1.291584128
3491	1.291537168
3492	1.291479294
3493	1.291310878
3494	1.291048516
3495	1.291045587
3496	1.291025714
3497	1.290932446
3498	1.290879181
3499	1.290866892
3500	1.290664624
3501	1.29064197
3502	1.290581055
3503	1.290531041
3504	1.290385434
3505	1.290335034
3506	1.290103076
3507	1.290097648
3508	1.290063798
3509	1.289870487
3510	1.289861102
3511	1.289692384
3512	1.289635865
3513	1.289621975
3514	1.289477676
3515	1.289151618
3516	1.289049226
3517	1.289038769
3518	1.288852117
3519	1.288799868
3520	1.288789156
3521	1.288772813
3522	1.288428659
3523	1.288387672
3524	1.288315024
3525	1.288246262
3526	1.288226219
3527	1.288187926
3528	1.288062887
3529	1.287863244
3530	1.287818623
3531	1.287767205
3532	1.287442283
3533	1.287359791
3534	1.287227766
3535	1.287188302
3536	1.28715089
3537	1.286893654
3538	1.286871888
3539	1.286834082
3540	1.286609008
3541	1.286587206
3542	1.286555732
3543	1.286527104
3544	1.286504767
3545	1.286319836
3546	1.286297515
3547	1.286287
3548	1.286226516
3549	1.286181856
3550	1.286154428
3551	1.28611732
3552	1.286094694
3553	1.286077226
3554	1.285750875
3555	1.285746129
3556	1.285624551
3557	1.285597063
3558	1.285549089
3559	1.285500723
3560	1.285436391
3561	1.285409161
3562	1.285353434
3563	1.285179716
3564	1.285143085
3565	1.285121327
3566	1.284990672
3567	1.284943778
3568	1.284817707
3569	1.284770069
3570	1.284713764
3571	1.28466944
3572	1.284656773
3573	1.284631203
3574	1.284576725
3575	1.284562082
3576	1.284512795
3577	1.284449158
3578	1.284387396
3579	1.284166564
3580	1.284104425
3581	1.284101738
3582	1.284099052
3583	1.284067262
3584	1.284037116
3585	1.283849956
3586	1.283821689
3587	1.283743323
3588	1.283593494
3589	1.28314649
3590	1.283128379
3591	1.283089921
3592	1.283060495
3593	1.283052385
3594	1.282842442
3595	1.282837759
3596	1.282777817
3597	1.282736185
3598	1.282720943
3599	1.282718398
3600	1.282550032
3601	1.282535791
3602	1.282518762
3603	1.282305978
3604	1.281879598
3605	1.281860538
3606	1.281854766
3607	1.281848885
3608	1.28184103
3609	1.281747611
3610	1.281586031
3611	1.281564961
3612	1.28151745
3613	1.281350624
3614	1.281245204
3615	1.281198345
3616	1.281186495
3617	1.281184211
3618	1.281098432
3619	1.281078592
3620	1.28105219
3621	1.281012778
3622	1.280972526
3623	1.280680155
3624	1.28061094
3625	1.280216327
3626	1.28013592
3627	1.280044487
3628	1.280034437
3629	1.279952313
3630	1.27986765
3631	1.279608153
3632	1.279603527
3633	1.27956672
3634	1.279555833
3635	1.279351653
3636	1.279087452
3637	1.279069427
3638	1.278903848
3639	1.278678983
3640	1.278657937
3641	1.278619419
3642	1.278530995
3643	1.278524614
3644	1.278504395
3645	1.278393467
3646	1.278375961
3647	1.27818708
3648	1.278144164
3649	1.278047103
3650	1.278039367
3651	1.278008753
3652	1.277941773
3653	1.277919158
3654	1.277703517
3655	1.277689438
3656	1.277239758
3657	1.277117807
3658	1.277093987
3659	1.277022289
3660	1.276995968
3661	1.276984998
3662	1.276958346
3663	1.276752833
3664	1.276593261
3665	1.276572485
3666	1.276488491
3667	1.276418557
3668	1.276361579
3669	1.27635928
3670	1.276084069
3671	1.276072815
3672	1.276070699
3673	1.275823182
3674	1.275821045
3675	1.275777281
3676	1.27559487
3677	1.275515583
3678	1.275469767
3679	1.275431555
3680	1.275379341
3681	1.275337551
3682	1.275259876
3683	1.275177819
3684	1.27513439
3685	1.275132162
3686	1.275129838
3687	1.275127756
3688	1.275093384
3689	1.275079685
3690	1.274833204
3691	1.27483097
3692	1.274828904
3693	1.274817777
3694	1.274781432
3695	1.274699885
3696	1.274635121
3697	1.274624447
3698	1.274474945
3699	1.274465444
3700	1.274429625
3701	1.274419584
3702	1.27441036
3703	1.274401192
3704	1.274140911
3705	1.273927103
3706	1.273885381
3707	1.27388311
3708	1.273792947
3709	1.273783829
3710	1.273762244
3711	1.273600837
3712	1.273598601
3713	1.273579601
3714	1.273560228
3715	1.273541702
3716	1.273532724
3717	1.273159952
3718	1.273157781
3719	1.273155701
